symbol,timestamp,value
DUSKUSDT,2023-12-09 14:34:59.999000+09:00,21819.23762
THETAUSDT,2023-12-09 14:34:59.999000+09:00,53343.83593
EOSUSDT,2023-12-09 14:34:59.999000+09:00,231855.2816
NKNUSDT,2023-12-09 14:34:59.999000+09:00,6203.44597
ANKRUSDT,2023-12-09 14:34:59.999000+09:00,31049.66259
ETHUSDT,2023-12-09 21:09:59.999000+09:00,8411815.50757
LTCUSDT,2023-12-09 21:09:59.999000+09:00,1635151.2391
LINKUSDT,2023-12-09 21:09:59.999000+09:00,1171818.0725
ADAUSDT,2023-12-09 21:09:59.999000+09:00,3096858.6424
NEOUSDT,2023-12-09 21:09:59.999000+09:00,87181.38953
MATICUSDT,2023-12-09 21:09:59.999000+09:00,883548.3485
DOGEUSDT,2023-12-09 21:09:59.999000+09:00,1015481.78808
XLMUSDT,2023-12-09 21:09:59.999000+09:00,74696.0185
ETCUSDT,2023-12-09 21:09:59.999000+09:00,412612.72557
BNBUSDT,2023-12-09 21:09:59.999000+09:00,560208.6092
BTCUSDT,2023-12-09 21:09:59.999000+09:00,10362053.8136
OMGUSDT,2023-12-09 21:09:59.999000+09:00,34754.83761
RLCUSDT,2023-12-09 21:09:59.999000+09:00,25088.93808
RENUSDT,2023-12-09 21:09:59.999000+09:00,32125.75575
KAVAUSDT,2023-12-09 21:09:59.999000+09:00,27299.60077
ANKRUSDT,2023-12-09 21:09:59.999000+09:00,38073.0132
DUSKUSDT,2023-12-09 21:09:59.999000+09:00,26736.61574
ENJUSDT,2023-12-09 21:09:59.999000+09:00,33845.6872
STXUSDT,2023-12-09 21:09:59.999000+09:00,141490.8151
BANDUSDT,2023-12-09 21:09:59.999000+09:00,62750.01337
BCHUSDT,2023-12-09 21:09:59.999000+09:00,230008.15108
ATOMUSDT,2023-12-09 21:09:59.999000+09:00,749600.78103
FETUSDT,2023-12-09 21:09:59.999000+09:00,131688.698
ALGOUSDT,2023-12-09 21:09:59.999000+09:00,214805.77081
VETUSDT,2023-12-09 21:09:59.999000+09:00,80161.5708
ICXUSDT,2023-12-09 21:09:59.999000+09:00,13598.1087
FTMUSDT,2023-12-09 21:09:59.999000+09:00,253932.8319
IOTAUSDT,2023-12-09 21:09:59.999000+09:00,172415.04679
XTZUSDT,2023-12-09 21:09:59.999000+09:00,16597.8042
ZILUSDT,2023-12-09 21:09:59.999000+09:00,96027.03057
ARPAUSDT,2023-12-09 21:09:59.999000+09:00,14485.24628
XRPUSDT,2023-12-09 21:09:59.999000+09:00,1125286.31205
TRXUSDT,2023-12-09 21:09:59.999000+09:00,89214.54836
WAVESUSDT,2023-12-09 21:09:59.999000+09:00,95754.91386
RVNUSDT,2023-12-09 21:09:59.999000+09:00,39637.44111
EOSUSDT,2023-12-09 21:09:59.999000+09:00,176311.3408
CHZUSDT,2023-12-09 21:09:59.999000+09:00,231577.58865
QTUMUSDT,2023-12-09 21:09:59.999000+09:00,106746.8508
CELRUSDT,2023-12-09 21:09:59.999000+09:00,21696.41055
OGNUSDT,2023-12-09 21:09:59.999000+09:00,21747.6043
MTLUSDT,2023-12-09 21:09:59.999000+09:00,23273.9212
HOTUSDT,2023-12-09 21:09:59.999000+09:00,31273.934425
USDCUSDT,2023-12-09 21:09:59.999000+09:00,5583.73843
BATUSDT,2023-12-09 21:09:59.999000+09:00,17968.69258
ONEUSDT,2023-12-09 21:09:59.999000+09:00,77967.67232
KEYUSDT,2023-12-09 21:09:59.999000+09:00,9400.172443
ZECUSDT,2023-12-09 21:09:59.999000+09:00,14020.24924
DENTUSDT,2023-12-09 21:09:59.999000+09:00,12456.30616
IOSTUSDT,2023-12-09 21:09:59.999000+09:00,29602.905336
DASHUSDT,2023-12-09 21:09:59.999000+09:00,32642.9233
IOTXUSDT,2023-12-09 21:09:59.999000+09:00,31880.62776
TOMOUSDT,2023-12-09 21:09:59.999000+09:00,0.0
NKNUSDT,2023-12-09 21:09:59.999000+09:00,5726.55895
ONGUSDT,2023-12-09 21:09:59.999000+09:00,6639.8967
HBARUSDT,2023-12-09 21:09:59.999000+09:00,97981.09153
ZRXUSDT,2023-12-09 21:09:59.999000+09:00,51055.51388
THETAUSDT,2023-12-09 21:09:59.999000+09:00,25307.68255
XMRUSDT,2023-12-09 21:09:59.999000+09:00,27184.88296
ONTUSDT,2023-12-09 21:09:59.999000+09:00,15439.45967
WAVESUSDT,2023-12-09 21:14:59.999000+09:00,123297.84736
LINKUSDT,2023-12-09 21:14:59.999000+09:00,1477594.70367
ADAUSDT,2023-12-09 21:14:59.999000+09:00,4015713.6338
ETHUSDT,2023-12-09 21:14:59.999000+09:00,9228023.70225
ATOMUSDT,2023-12-09 21:14:59.999000+09:00,708433.59876
STXUSDT,2023-12-09 21:14:59.999000+09:00,724079.3774
BCHUSDT,2023-12-09 21:14:59.999000+09:00,463374.1178
BTCUSDT,2023-12-09 21:14:59.999000+09:00,8002014.7424
DOGEUSDT,2023-12-09 21:14:59.999000+09:00,1042072.77438
ZECUSDT,2023-12-09 21:14:59.999000+09:00,33547.75682
ETCUSDT,2023-12-09 21:14:59.999000+09:00,479044.88069
FETUSDT,2023-12-09 21:14:59.999000+09:00,118855.8522
BNBUSDT,2023-12-09 21:14:59.999000+09:00,785972.4381
ONGUSDT,2023-12-09 21:14:59.999000+09:00,28245.4538
MATICUSDT,2023-12-09 21:14:59.999000+09:00,885757.1711
FTMUSDT,2023-12-09 21:14:59.999000+09:00,182892.2907
NKNUSDT,2023-12-09 21:14:59.999000+09:00,7906.10275
VETUSDT,2023-12-09 21:14:59.999000+09:00,71443.01702
ICXUSDT,2023-12-09 21:14:59.999000+09:00,27356.4755
MTLUSDT,2023-12-09 21:14:59.999000+09:00,57380.3489
XMRUSDT,2023-12-09 21:14:59.999000+09:00,37041.78102
LTCUSDT,2023-12-09 21:14:59.999000+09:00,3271210.89576
QTUMUSDT,2023-12-09 21:14:59.999000+09:00,57397.4121
BANDUSDT,2023-12-09 21:14:59.999000+09:00,20928.24536
RLCUSDT,2023-12-09 21:14:59.999000+09:00,15864.31341
OMGUSDT,2023-12-09 21:14:59.999000+09:00,58212.18435
KAVAUSDT,2023-12-09 21:14:59.999000+09:00,34577.78991
ALGOUSDT,2023-12-09 21:14:59.999000+09:00,467012.40658
NEOUSDT,2023-12-09 21:14:59.999000+09:00,64746.27874
OGNUSDT,2023-12-09 21:14:59.999000+09:00,7322.0755
RENUSDT,2023-12-09 21:14:59.999000+09:00,25829.31385
BATUSDT,2023-12-09 21:14:59.999000+09:00,13804.45199
EOSUSDT,2023-12-09 21:14:59.999000+09:00,471875.2319
TRXUSDT,2023-12-09 21:14:59.999000+09:00,91132.52366
ZRXUSDT,2023-12-09 21:14:59.999000+09:00,52263.86416
DASHUSDT,2023-12-09 21:14:59.999000+09:00,27054.33089
ENJUSDT,2023-12-09 21:14:59.999000+09:00,26476.4732
HOTUSDT,2023-12-09 21:14:59.999000+09:00,51391.450666
XRPUSDT,2023-12-09 21:14:59.999000+09:00,994109.9172
XTZUSDT,2023-12-09 21:14:59.999000+09:00,16085.5302
CHZUSDT,2023-12-09 21:14:59.999000+09:00,98335.64032
DUSKUSDT,2023-12-09 21:14:59.999000+09:00,14611.65104
IOTXUSDT,2023-12-09 21:14:59.999000+09:00,25541.02725
IOTAUSDT,2023-12-09 21:14:59.999000+09:00,59918.19163
THETAUSDT,2023-12-09 21:14:59.999000+09:00,33359.61102
CELRUSDT,2023-12-09 21:14:59.999000+09:00,32333.81985
ANKRUSDT,2023-12-09 21:14:59.999000+09:00,30118.59808
DENTUSDT,2023-12-09 21:14:59.999000+09:00,6630.703163
HBARUSDT,2023-12-09 21:14:59.999000+09:00,114610.85709
XLMUSDT,2023-12-09 21:14:59.999000+09:00,33080.96098
ONTUSDT,2023-12-09 21:14:59.999000+09:00,11893.73208
KEYUSDT,2023-12-09 21:14:59.999000+09:00,5204.72809
ARPAUSDT,2023-12-09 21:14:59.999000+09:00,21346.99851
ZILUSDT,2023-12-09 21:14:59.999000+09:00,90216.96217
USDCUSDT,2023-12-09 21:14:59.999000+09:00,1774.67216
RVNUSDT,2023-12-09 21:14:59.999000+09:00,22013.34058
IOSTUSDT,2023-12-09 21:14:59.999000+09:00,28335.757224
ONEUSDT,2023-12-09 21:14:59.999000+09:00,33525.10452
TOMOUSDT,2023-12-09 21:14:59.999000+09:00,0.0
FETUSDT,2023-12-09 21:19:59.999000+09:00,135560.078
BTCUSDT,2023-12-09 21:19:59.999000+09:00,13567081.34
ADAUSDT,2023-12-09 21:19:59.999000+09:00,2881678.4651
STXUSDT,2023-12-09 21:19:59.999000+09:00,274753.1844
MATICUSDT,2023-12-09 21:19:59.999000+09:00,1243261.3508
TRXUSDT,2023-12-09 21:19:59.999000+09:00,176110.77173
LINKUSDT,2023-12-09 21:19:59.999000+09:00,1000115.24193
ETCUSDT,2023-12-09 21:19:59.999000+09:00,491919.50461
XRPUSDT,2023-12-09 21:19:59.999000+09:00,1135728.08744
DOGEUSDT,2023-12-09 21:19:59.999000+09:00,1223274.44849
ETHUSDT,2023-12-09 21:19:59.999000+09:00,7444894.15696
NEOUSDT,2023-12-09 21:19:59.999000+09:00,98441.84734
RENUSDT,2023-12-09 21:19:59.999000+09:00,60244.47649
BNBUSDT,2023-12-09 21:19:59.999000+09:00,556567.1282
ATOMUSDT,2023-12-09 21:19:59.999000+09:00,1368442.34391
KEYUSDT,2023-12-09 21:19:59.999000+09:00,5710.907705
IOSTUSDT,2023-12-09 21:19:59.999000+09:00,12005.481974
ONEUSDT,2023-12-09 21:19:59.999000+09:00,81512.76402
XLMUSDT,2023-12-09 21:19:59.999000+09:00,82038.83528
HOTUSDT,2023-12-09 21:19:59.999000+09:00,23855.280883
BCHUSDT,2023-12-09 21:19:59.999000+09:00,368648.2813
ZRXUSDT,2023-12-09 21:19:59.999000+09:00,66908.58469
VETUSDT,2023-12-09 21:19:59.999000+09:00,69301.83197
ENJUSDT,2023-12-09 21:19:59.999000+09:00,30934.7638
ALGOUSDT,2023-12-09 21:19:59.999000+09:00,249515.2466
HBARUSDT,2023-12-09 21:19:59.999000+09:00,56684.75401
RLCUSDT,2023-12-09 21:19:59.999000+09:00,10719.18636
WAVESUSDT,2023-12-09 21:19:59.999000+09:00,66381.99268
CHZUSDT,2023-12-09 21:19:59.999000+09:00,348651.88529
BANDUSDT,2023-12-09 21:19:59.999000+09:00,37229.21626
ARPAUSDT,2023-12-09 21:19:59.999000+09:00,12509.04847
EOSUSDT,2023-12-09 21:19:59.999000+09:00,291148.9047
XTZUSDT,2023-12-09 21:19:59.999000+09:00,8322.5555
ICXUSDT,2023-12-09 21:19:59.999000+09:00,16888.0586
FTMUSDT,2023-12-09 21:19:59.999000+09:00,809956.4601
LTCUSDT,2023-12-09 21:19:59.999000+09:00,641889.17867
IOTAUSDT,2023-12-09 21:19:59.999000+09:00,94385.4316
KAVAUSDT,2023-12-09 21:19:59.999000+09:00,22196.28262
MTLUSDT,2023-12-09 21:19:59.999000+09:00,17172.3975
OMGUSDT,2023-12-09 21:19:59.999000+09:00,163446.53337
ZILUSDT,2023-12-09 21:19:59.999000+09:00,51076.02417
ANKRUSDT,2023-12-09 21:19:59.999000+09:00,31377.59747
THETAUSDT,2023-12-09 21:19:59.999000+09:00,65040.58499
QTUMUSDT,2023-12-09 21:19:59.999000+09:00,55749.0459
CELRUSDT,2023-12-09 21:19:59.999000+09:00,48734.65866
DASHUSDT,2023-12-09 21:19:59.999000+09:00,18440.0693
DUSKUSDT,2023-12-09 21:19:59.999000+09:00,11900.7044
XMRUSDT,2023-12-09 21:19:59.999000+09:00,33952.84838
OGNUSDT,2023-12-09 21:19:59.999000+09:00,38509.8851
BATUSDT,2023-12-09 21:19:59.999000+09:00,12080.85637
ONTUSDT,2023-12-09 21:19:59.999000+09:00,14337.88071
IOTXUSDT,2023-12-09 21:19:59.999000+09:00,30903.84594
NKNUSDT,2023-12-09 21:19:59.999000+09:00,5904.82625
ZECUSDT,2023-12-09 21:19:59.999000+09:00,39589.35397
DENTUSDT,2023-12-09 21:19:59.999000+09:00,14027.726555
USDCUSDT,2023-12-09 21:19:59.999000+09:00,1108.17934
RVNUSDT,2023-12-09 21:19:59.999000+09:00,25765.66822
ONGUSDT,2023-12-09 21:19:59.999000+09:00,11892.7096
TOMOUSDT,2023-12-09 21:19:59.999000+09:00,0.0
ADAUSDT,2023-12-09 21:24:59.999000+09:00,2266631.7167
EOSUSDT,2023-12-09 21:24:59.999000+09:00,340938.2554
BTCUSDT,2023-12-09 21:24:59.999000+09:00,11240734.7572
NEOUSDT,2023-12-09 21:24:59.999000+09:00,207670.26236
LINKUSDT,2023-12-09 21:24:59.999000+09:00,924362.33935
XRPUSDT,2023-12-09 21:24:59.999000+09:00,1422326.12655
DOGEUSDT,2023-12-09 21:24:59.999000+09:00,1332122.02078
ETCUSDT,2023-12-09 21:24:59.999000+09:00,392349.54999
MTLUSDT,2023-12-09 21:24:59.999000+09:00,25366.1648
NKNUSDT,2023-12-09 21:24:59.999000+09:00,4814.56698
MATICUSDT,2023-12-09 21:24:59.999000+09:00,738462.2859
IOTXUSDT,2023-12-09 21:24:59.999000+09:00,21507.74381
THETAUSDT,2023-12-09 21:24:59.999000+09:00,27569.11016
BNBUSDT,2023-12-09 21:24:59.999000+09:00,551690.744
TRXUSDT,2023-12-09 21:24:59.999000+09:00,98247.05692
KEYUSDT,2023-12-09 21:24:59.999000+09:00,5133.560598
ONEUSDT,2023-12-09 21:24:59.999000+09:00,93023.12753
CHZUSDT,2023-12-09 21:24:59.999000+09:00,213686.9294
RLCUSDT,2023-12-09 21:24:59.999000+09:00,15032.24857
ETHUSDT,2023-12-09 21:24:59.999000+09:00,7788450.32819
ATOMUSDT,2023-12-09 21:24:59.999000+09:00,546343.36119
LTCUSDT,2023-12-09 21:24:59.999000+09:00,426675.60241
ENJUSDT,2023-12-09 21:24:59.999000+09:00,87252.5392
XLMUSDT,2023-12-09 21:24:59.999000+09:00,81931.43892
BCHUSDT,2023-12-09 21:24:59.999000+09:00,291728.43099
HBARUSDT,2023-12-09 21:24:59.999000+09:00,48818.07705
VETUSDT,2023-12-09 21:24:59.999000+09:00,127064.48239
RENUSDT,2023-12-09 21:24:59.999000+09:00,47553.77376
BANDUSDT,2023-12-09 21:24:59.999000+09:00,43713.02622
KAVAUSDT,2023-12-09 21:24:59.999000+09:00,18404.07388
OGNUSDT,2023-12-09 21:24:59.999000+09:00,26804.4193
CELRUSDT,2023-12-09 21:24:59.999000+09:00,51637.62968
WAVESUSDT,2023-12-09 21:24:59.999000+09:00,58881.26723
HOTUSDT,2023-12-09 21:24:59.999000+09:00,33172.114036
XTZUSDT,2023-12-09 21:24:59.999000+09:00,45890.1446
USDCUSDT,2023-12-09 21:24:59.999000+09:00,823.39641
STXUSDT,2023-12-09 21:24:59.999000+09:00,192971.1233
RVNUSDT,2023-12-09 21:24:59.999000+09:00,15479.81754
QTUMUSDT,2023-12-09 21:24:59.999000+09:00,51513.4555
ICXUSDT,2023-12-09 21:24:59.999000+09:00,20038.2264
ARPAUSDT,2023-12-09 21:24:59.999000+09:00,18192.53319
ZILUSDT,2023-12-09 21:24:59.999000+09:00,27266.09565
BATUSDT,2023-12-09 21:24:59.999000+09:00,13367.55229
OMGUSDT,2023-12-09 21:24:59.999000+09:00,39582.64904
IOSTUSDT,2023-12-09 21:24:59.999000+09:00,11468.941075
ONGUSDT,2023-12-09 21:24:59.999000+09:00,14612.7504
ZECUSDT,2023-12-09 21:24:59.999000+09:00,17355.21552
FETUSDT,2023-12-09 21:24:59.999000+09:00,107452.781
DASHUSDT,2023-12-09 21:24:59.999000+09:00,12307.70298
DENTUSDT,2023-12-09 21:24:59.999000+09:00,11016.836522
IOTAUSDT,2023-12-09 21:24:59.999000+09:00,113776.9583
DUSKUSDT,2023-12-09 21:24:59.999000+09:00,38590.26038
ALGOUSDT,2023-12-09 21:24:59.999000+09:00,195563.54629
TOMOUSDT,2023-12-09 21:24:59.999000+09:00,0.0
ANKRUSDT,2023-12-09 21:24:59.999000+09:00,23494.74411
ZRXUSDT,2023-12-09 21:24:59.999000+09:00,71666.54899
FTMUSDT,2023-12-09 21:24:59.999000+09:00,290599.4972
ONTUSDT,2023-12-09 21:24:59.999000+09:00,14470.83959
XMRUSDT,2023-12-09 21:24:59.999000+09:00,26997.40433
HBARUSDT,2023-12-09 21:29:59.999000+09:00,134325.63117
ADAUSDT,2023-12-09 21:29:59.999000+09:00,3897590.4294
ETHUSDT,2023-12-09 21:29:59.999000+09:00,6877914.34805
ONEUSDT,2023-12-09 21:29:59.999000+09:00,43605.26065
FETUSDT,2023-12-09 21:29:59.999000+09:00,98831.1603
DOGEUSDT,2023-12-09 21:29:59.999000+09:00,4339030.54911
XRPUSDT,2023-12-09 21:29:59.999000+09:00,917453.37481
LINKUSDT,2023-12-09 21:29:59.999000+09:00,790863.45659
ATOMUSDT,2023-12-09 21:29:59.999000+09:00,585106.6708
IOTXUSDT,2023-12-09 21:29:59.999000+09:00,22840.22585
MATICUSDT,2023-12-09 21:29:59.999000+09:00,610519.8005
BTCUSDT,2023-12-09 21:29:59.999000+09:00,14277523.2961
ALGOUSDT,2023-12-09 21:29:59.999000+09:00,213866.48081
NEOUSDT,2023-12-09 21:29:59.999000+09:00,609076.01264
ENJUSDT,2023-12-09 21:29:59.999000+09:00,73239.4983
IOTAUSDT,2023-12-09 21:29:59.999000+09:00,76190.38703
ETCUSDT,2023-12-09 21:29:59.999000+09:00,322946.01382
ONGUSDT,2023-12-09 21:29:59.999000+09:00,2299.8052
FTMUSDT,2023-12-09 21:29:59.999000+09:00,391013.2502
CHZUSDT,2023-12-09 21:29:59.999000+09:00,81183.94465
ANKRUSDT,2023-12-09 21:29:59.999000+09:00,49908.37261
CELRUSDT,2023-12-09 21:29:59.999000+09:00,31267.08985
KAVAUSDT,2023-12-09 21:29:59.999000+09:00,16519.01161
RLCUSDT,2023-12-09 21:29:59.999000+09:00,7408.92858
MTLUSDT,2023-12-09 21:29:59.999000+09:00,19499.2958
WAVESUSDT,2023-12-09 21:29:59.999000+09:00,92995.05197
OGNUSDT,2023-12-09 21:29:59.999000+09:00,21050.9104
BANDUSDT,2023-12-09 21:29:59.999000+09:00,47641.5622
HOTUSDT,2023-12-09 21:29:59.999000+09:00,46115.232728
USDCUSDT,2023-12-09 21:29:59.999000+09:00,718.47513
XTZUSDT,2023-12-09 21:29:59.999000+09:00,28276.1045
VETUSDT,2023-12-09 21:29:59.999000+09:00,126523.67732
KEYUSDT,2023-12-09 21:29:59.999000+09:00,6638.299827
RVNUSDT,2023-12-09 21:29:59.999000+09:00,70731.79853
STXUSDT,2023-12-09 21:29:59.999000+09:00,163877.5522
TRXUSDT,2023-12-09 21:29:59.999000+09:00,56969.05516
LTCUSDT,2023-12-09 21:29:59.999000+09:00,346061.99414
ZILUSDT,2023-12-09 21:29:59.999000+09:00,22677.16907
ICXUSDT,2023-12-09 21:29:59.999000+09:00,20578.3405
IOSTUSDT,2023-12-09 21:29:59.999000+09:00,25626.211037
QTUMUSDT,2023-12-09 21:29:59.999000+09:00,74235.1228
ARPAUSDT,2023-12-09 21:29:59.999000+09:00,16682.3179
BATUSDT,2023-12-09 21:29:59.999000+09:00,15076.84288
OMGUSDT,2023-12-09 21:29:59.999000+09:00,21079.68674
ZECUSDT,2023-12-09 21:29:59.999000+09:00,13715.68334
RENUSDT,2023-12-09 21:29:59.999000+09:00,55417.81869
XLMUSDT,2023-12-09 21:29:59.999000+09:00,139680.78249
DENTUSDT,2023-12-09 21:29:59.999000+09:00,21899.751295
TOMOUSDT,2023-12-09 21:29:59.999000+09:00,0.0
DASHUSDT,2023-12-09 21:29:59.999000+09:00,16377.80544
DUSKUSDT,2023-12-09 21:29:59.999000+09:00,9915.04258
BNBUSDT,2023-12-09 21:29:59.999000+09:00,623452.3187
EOSUSDT,2023-12-09 21:29:59.999000+09:00,534017.1613
NKNUSDT,2023-12-09 21:29:59.999000+09:00,13057.85959
THETAUSDT,2023-12-09 21:29:59.999000+09:00,45107.49905
XMRUSDT,2023-12-09 21:29:59.999000+09:00,35131.6291
BCHUSDT,2023-12-09 21:29:59.999000+09:00,228010.816
ZRXUSDT,2023-12-09 21:29:59.999000+09:00,47817.22487
ONTUSDT,2023-12-09 21:29:59.999000+09:00,13383.29482
LINKUSDT,2023-12-09 21:34:59.999000+09:00,847562.80696
ZECUSDT,2023-12-09 21:34:59.999000+09:00,12710.56023
ADAUSDT,2023-12-09 21:34:59.999000+09:00,3169643.9994
MATICUSDT,2023-12-09 21:34:59.999000+09:00,727329.8852
BTCUSDT,2023-12-09 21:34:59.999000+09:00,10548058.3196
ETHUSDT,2023-12-09 21:34:59.999000+09:00,5297430.99947
ETCUSDT,2023-12-09 21:34:59.999000+09:00,386285.17113
DOGEUSDT,2023-12-09 21:34:59.999000+09:00,5698676.39469
EOSUSDT,2023-12-09 21:34:59.999000+09:00,519228.4176
THETAUSDT,2023-12-09 21:34:59.999000+09:00,66085.48941
WAVESUSDT,2023-12-09 21:34:59.999000+09:00,57474.61856
XRPUSDT,2023-12-09 21:34:59.999000+09:00,1259721.37045
BNBUSDT,2023-12-09 21:34:59.999000+09:00,405526.9796
RENUSDT,2023-12-09 21:34:59.999000+09:00,58073.62763
FTMUSDT,2023-12-09 21:34:59.999000+09:00,292798.9802
KEYUSDT,2023-12-09 21:34:59.999000+09:00,6312.148383
OMGUSDT,2023-12-09 21:34:59.999000+09:00,39963.51971
NEOUSDT,2023-12-09 21:34:59.999000+09:00,568701.58289
BANDUSDT,2023-12-09 21:34:59.999000+09:00,35855.87884
IOTAUSDT,2023-12-09 21:34:59.999000+09:00,64788.41551
LTCUSDT,2023-12-09 21:34:59.999000+09:00,368116.72856
TRXUSDT,2023-12-09 21:34:59.999000+09:00,62542.24656
ALGOUSDT,2023-12-09 21:34:59.999000+09:00,198018.80941
XMRUSDT,2023-12-09 21:34:59.999000+09:00,33165.14967
XLMUSDT,2023-12-09 21:34:59.999000+09:00,288018.94927
HBARUSDT,2023-12-09 21:34:59.999000+09:00,169401.36255
STXUSDT,2023-12-09 21:34:59.999000+09:00,166364.7747
ATOMUSDT,2023-12-09 21:34:59.999000+09:00,791365.23253
ZILUSDT,2023-12-09 21:34:59.999000+09:00,108565.07533
ZRXUSDT,2023-12-09 21:34:59.999000+09:00,78938.04277
KAVAUSDT,2023-12-09 21:34:59.999000+09:00,26724.44431
OGNUSDT,2023-12-09 21:34:59.999000+09:00,17340.0939
CELRUSDT,2023-12-09 21:34:59.999000+09:00,23710.99411
RLCUSDT,2023-12-09 21:34:59.999000+09:00,8137.68151
HOTUSDT,2023-12-09 21:34:59.999000+09:00,52710.404032
MTLUSDT,2023-12-09 21:34:59.999000+09:00,27252.4433
USDCUSDT,2023-12-09 21:34:59.999000+09:00,428.6871
XTZUSDT,2023-12-09 21:34:59.999000+09:00,45144.1351
VETUSDT,2023-12-09 21:34:59.999000+09:00,98344.89961
RVNUSDT,2023-12-09 21:34:59.999000+09:00,38264.56629
ICXUSDT,2023-12-09 21:34:59.999000+09:00,25075.5152
ONEUSDT,2023-12-09 21:34:59.999000+09:00,35248.21462
QTUMUSDT,2023-12-09 21:34:59.999000+09:00,96841.9924
ARPAUSDT,2023-12-09 21:34:59.999000+09:00,28842.99511
CHZUSDT,2023-12-09 21:34:59.999000+09:00,110911.94562
BATUSDT,2023-12-09 21:34:59.999000+09:00,16998.00731
IOTXUSDT,2023-12-09 21:34:59.999000+09:00,46439.52451
IOSTUSDT,2023-12-09 21:34:59.999000+09:00,49096.665501
ONGUSDT,2023-12-09 21:34:59.999000+09:00,11282.3884
DENTUSDT,2023-12-09 21:34:59.999000+09:00,18035.274672
ENJUSDT,2023-12-09 21:34:59.999000+09:00,75856.8898
DUSKUSDT,2023-12-09 21:34:59.999000+09:00,15881.255
DASHUSDT,2023-12-09 21:34:59.999000+09:00,18840.03784
NKNUSDT,2023-12-09 21:34:59.999000+09:00,6139.78743
ANKRUSDT,2023-12-09 21:34:59.999000+09:00,72711.81788
TOMOUSDT,2023-12-09 21:34:59.999000+09:00,0.0
FETUSDT,2023-12-09 21:34:59.999000+09:00,240633.6676
BCHUSDT,2023-12-09 21:34:59.999000+09:00,202276.36002
ONTUSDT,2023-12-09 21:34:59.999000+09:00,23308.50782
ALGOUSDT,2023-12-09 21:39:59.999000+09:00,1106481.26821
BTCUSDT,2023-12-09 21:39:59.999000+09:00,8620736.1882
LINKUSDT,2023-12-09 21:39:59.999000+09:00,1435307.74417
ADAUSDT,2023-12-09 21:39:59.999000+09:00,3580998.045
MATICUSDT,2023-12-09 21:39:59.999000+09:00,1505689.4012
RENUSDT,2023-12-09 21:39:59.999000+09:00,46802.68325
FTMUSDT,2023-12-09 21:39:59.999000+09:00,988356.1101
ETHUSDT,2023-12-09 21:39:59.999000+09:00,5388142.24553
DOGEUSDT,2023-12-09 21:39:59.999000+09:00,1112288.83323
XRPUSDT,2023-12-09 21:39:59.999000+09:00,937372.31494
ETCUSDT,2023-12-09 21:39:59.999000+09:00,446837.78395
ONTUSDT,2023-12-09 21:39:59.999000+09:00,21946.88107
HBARUSDT,2023-12-09 21:39:59.999000+09:00,106506.601
ATOMUSDT,2023-12-09 21:39:59.999000+09:00,728210.69039
BCHUSDT,2023-12-09 21:39:59.999000+09:00,246433.06686
LTCUSDT,2023-12-09 21:39:59.999000+09:00,488215.35939
FETUSDT,2023-12-09 21:39:59.999000+09:00,77109.1884
CHZUSDT,2023-12-09 21:39:59.999000+09:00,65857.06483
WAVESUSDT,2023-12-09 21:39:59.999000+09:00,100828.69795
BNBUSDT,2023-12-09 21:39:59.999000+09:00,916831.9882
ZILUSDT,2023-12-09 21:39:59.999000+09:00,129871.46174
ENJUSDT,2023-12-09 21:39:59.999000+09:00,63928.8638
ZRXUSDT,2023-12-09 21:39:59.999000+09:00,47443.58666
XLMUSDT,2023-12-09 21:39:59.999000+09:00,60719.81436
MTLUSDT,2023-12-09 21:39:59.999000+09:00,15021.6565
STXUSDT,2023-12-09 21:39:59.999000+09:00,88891.8077
THETAUSDT,2023-12-09 21:39:59.999000+09:00,73267.26531
KEYUSDT,2023-12-09 21:39:59.999000+09:00,6215.108051
VETUSDT,2023-12-09 21:39:59.999000+09:00,65533.854
EOSUSDT,2023-12-09 21:39:59.999000+09:00,395982.0245
NEOUSDT,2023-12-09 21:39:59.999000+09:00,89875.57118
BANDUSDT,2023-12-09 21:39:59.999000+09:00,54656.1886
RVNUSDT,2023-12-09 21:39:59.999000+09:00,19083.64801
ZECUSDT,2023-12-09 21:39:59.999000+09:00,48445.95116
QTUMUSDT,2023-12-09 21:39:59.999000+09:00,87874.1347
DUSKUSDT,2023-12-09 21:39:59.999000+09:00,5425.18996
DASHUSDT,2023-12-09 21:39:59.999000+09:00,12674.74142
ONEUSDT,2023-12-09 21:39:59.999000+09:00,19869.89612
HOTUSDT,2023-12-09 21:39:59.999000+09:00,96040.370222
ANKRUSDT,2023-12-09 21:39:59.999000+09:00,25745.46959
OGNUSDT,2023-12-09 21:39:59.999000+09:00,12477.4987
KAVAUSDT,2023-12-09 21:39:59.999000+09:00,26004.26531
CELRUSDT,2023-12-09 21:39:59.999000+09:00,14610.22463
XTZUSDT,2023-12-09 21:39:59.999000+09:00,22206.4833
RLCUSDT,2023-12-09 21:39:59.999000+09:00,15276.20799
USDCUSDT,2023-12-09 21:39:59.999000+09:00,768.44632
TRXUSDT,2023-12-09 21:39:59.999000+09:00,67948.26712
ICXUSDT,2023-12-09 21:39:59.999000+09:00,22882.3638
ARPAUSDT,2023-12-09 21:39:59.999000+09:00,9144.86042
IOTXUSDT,2023-12-09 21:39:59.999000+09:00,23590.37368
